date,event_type,title,link,is_pre_announced,announcement_date,honing_mat_supply,honing_mat_demand,gem_supply,gem_demand,engraving_supply,card_supply,gold_inflation,gold_sink,content_difficulty,package_volume,package_category,trajectory_pattern,target_items,confidence_score,mechanisms_applied
2025-06-25,Official Notice,6월 26일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13151,False,2025-06-26,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,system_change,,8.0,"직접적인 것은 없습니다. system_mokoko 도전 특급으로 변경(아이템 레벨 조정 1585-1660, 성장 미션, 서브 미션, 점핑 장비 품질에 대한 버그 수정)."
2025-06-24,Official Notice,6월 25일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13145,True,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 이벤트, 아이템 변경 없이 정기 점검을 실시합니다."
2025-06-23,Official Notice,&#39;스마일게이트샵&#39; 25년 신규 MD상품 예약 판매 안내,https://lostark.game.onstove.com/News/Notice/Views/13144,True,2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physical Merchandise (Goods),general_update,,10.0,"일반 원칙: 습격, 계승 또는 게임 내 경제적 유발 요인이 없습니다. 실제 상품에 대해서만 매장 업데이트가 이루어집니다."
2025-06-18,Official Notice,6월 18일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13143,False,2025-06-18,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,"에포나의뢰 즉시 완료권, [주간] 에포나 의뢰 +1, [일일] 에포나 의뢰 +1",general_update,,9.0,"일반 원칙: 사소한 버그 수정 및 콘텐츠 종료/만료. 습격, 계승 또는 공급/수요 트리거가 없습니다."
2025-06-17,Official Notice,6월 18일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13141,True,2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,9.0,일반 업데이트 메커니즘 - 정기 유지 관리. 공급/수요 트리거가 감지되지 않았습니다.
2025-06-11,Official Notice,6월 11일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13140,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,3.0,General_Update - 마켓플레이스 번들 거래 변경으로 UI/시스템 개선
2025-06-10,Official Notice,6월 11일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13138,True,2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠 변경, 공급/수요 트리거, 레이드/장비/시스템 업데이트가 없는 정기 유지 관리입니다."
2025-06-05,Official Notice,현충일 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/13137,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-06-04,Official Notice,2025 로스트아크 아트 공모전 최종 수상자 추가 안내,https://lostark.game.onstove.com/News/Notice/Views/13135,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음. 게임 내 아이템이나 경제적 요인이 없는 미술 콘테스트 우승자 알림입니다.
2025-06-04,Official Notice,6월 4일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13136,False,2025-06-04,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,"T4/T3 돌파&융화 패키지, T4/T3 융화&파괴/수호 패키지, T4/T3 파편&보조 재료 패키지",general_update,,9.0,없음 - 버그 수정 및 사소한 공격대 조정만 해당됩니다.
2025-06-03,Official Notice,6월 4일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13133,True,2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,General_Update - 정기 유지 관리. 경제 메커니즘이 실행되지 않았습니다.
2025-05-29,Official Notice,불량 이용자 조치내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13132,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙 및 숨겨진 트리거: 부당한 사용자 제재에 대한 공식 공지입니다. 아이템, 보상, 게임 콘텐츠 변경 사항은 언급되지 않았습니다."
2025-05-28,Official Notice,5월 28일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13131,False,2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음 - 버그 수정 및 사소한 공격대/UI 수정만 해당됩니다.
2025-05-28,Official Notice,보석 조율 시스템 추가 예정사항 사전 안내 (5/28 내용 수정),https://lostark.game.onstove.com/News/Notice/Views/13112,True,2025-05-02,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,system_change,,9.0,G. HIDDEN TRIGGERS (Compensation: 지급 of T4 8레벨 겁화 보석 to holders of T4 10레벨 겁화 보석); B. Advanced Spec (Gem system change with new '광휘의 보석' and synthesis rules).
2025-05-28,Official Notice,2025 로스트아크 아트 공모전 최종 수상작 발표,https://lostark.game.onstove.com/News/Notice/Views/13130,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음 - 장식용 보상만 포함된 미술 콘테스트 우승자 발표입니다.
2025-05-27,Official Notice,5월 28일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13128,True,2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 아이템 또는 경제적 요인이 없는 정기적인 유지 관리입니다."
2025-05-21,Official Notice,5월 21일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13127,False,2025-05-21,8.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,7.0,PC방 이벤트,economy_shock,,9.0,"None directly; system_change for raid mechanics, economy_shock for PC방 event supply."
2025-05-20,Official Notice,5월 21일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13125,True,2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 이벤트, 아이템 변경 없이 정기 점검을 실시합니다."
2025-05-16,Official Notice,2025년 5월 20일(화) 로스트아크 라이브 방송 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/13124,True,2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음. 입력은 구체적인 콘텐츠 세부정보가 없는 라이브 스트림의 사전 공지입니다.
2025-05-14,Official Notice,5월 14일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13123,False,2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음 - 버그 수정 및 사소한 UI/시스템 수정만 해당됩니다.
2025-05-14,Official Notice,2025 로스트아크 아트 공모전 본선 진출자 추가 안내,https://lostark.game.onstove.com/News/Notice/Views/13122,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"없음. 게임아이템, 재료, 레이드, 수급촉발 요인이 전혀 없는 비경제 미술대회 공지입니다."
2025-05-13,Official Notice,5월 14일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13120,True,2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 이벤트, 아이템 변경 없이 정기 점검을 실시합니다."
2025-05-08,Official Notice,5월 8일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13119,False,2025-05-08,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,재련 재료 교환 상점,economy_shock,,9.0,HIDDEN TRIGGERS (공식 공지: 상점 추가 및 아이템 복구/교체)
2025-05-07,Official Notice,2025 로스트아크 아트 공모전 본선 진출작 발표,https://lostark.game.onstove.com/News/Notice/Views/13115,True,2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,G. HIDDEN TRIGGERS (Compensation/지급 for art contest winners)
2025-05-07,Official Notice,5월 7일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/13117,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,9.0,일반 업데이트(버그 수정) - 경제 메커니즘이 실행되지 않음
2025-05-07,Official Notice,"&lt;모코코 씨앗을 키워바바&gt; 3,000명의 경품 당첨자를 발표합니다!",https://lostark.game.onstove.com/News/Notice/Views/13114,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Physical Prizes (Figures, Mousepads, Keycaps, Cushions, Tumblers)",general_update,,10.0,일반 원칙: 게임 내 이벤트는 단기적입니다. G. 숨겨진 트리거: 이벤트 상품(게임 내 아이템 없음)을 발표하는 공식 공지입니다.
2025-05-07,Official Notice,5월 8일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13118,True,2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,재련 재료 상자/주머니,general_update,,10.0,"일반 원칙: 버그 수정 및 사소한 상점 추가; 공격대, 승계 또는 보급 이벤트가 트리거되지 않습니다."
2025-05-07,Official Notice,5월 7일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13116,False,2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 습격, 계승 또는 보급 이벤트가 트리거되지 않습니다. 클래스 밸런스 조정으로 인해 시스템이 변경되었습니다."
2025-05-06,Official Notice,5월 7일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13111,True,2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 공급, 수요 또는 시스템 변경 없이 정기적인 유지 관리를 수행합니다."
2025-05-01,Official Notice,특별한 아바타와 다양한 상품들! 핫딜 상점,https://lostark.game.onstove.com/News/Notice/Views/13108,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-04-30,Official Notice,4월 30일(수) 로스트아크 정기 점검 완료 안내 (내용 추가),https://lostark.game.onstove.com/News/Notice/Views/13110,False,2025-04-30,3.0,0.0,7.0,0.0,8.0,0.0,0.0,6.0,0.0,7.0,반짝반짝 교환소 이벤트,economy_shock,,9.0,"일반 원칙: 게임 내 이벤트는 단기적입니다(상점 이벤트). Hidden Triggers : 금 교환을 통해 각인, 보석, 제련 상자를 공급하는 상점 교환 이벤트입니다."
2025-04-30,Official Notice,가정의 달 기념 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/13106,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-04-30,Official Notice,반짝반짝 교환소 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/13105,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-04-30,Official Notice,4월 30일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/13107,False,2025-04-30,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,7.0,"가정의 달 기념 패키지, 전설 카드 팩 IV, 카드 경험치 패키지",economy_shock,,9.0,"TASKS B, C, D의 상점/금 두꺼비/패키지; 경제 충격 패턴."
2025-04-29,Official Notice,2025년 4월 30일(수) 로스트아크 라이브 방송 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/13109,True,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음. 입력은 구체적인 콘텐츠 세부정보가 없는 라이브 스트림의 사전 공지입니다.
2025-04-29,Official Notice,4월 30일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13103,True,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠 변경, 공급/수요 유발, 레이드/장비/시스템 영향이 없는 정기 유지 관리입니다."
2025-04-23,Official Notice,4월 23일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13102,False,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음. 버그 수정 및 UI 수정만 해당됩니다.
2025-04-21,Official Notice,4월 23일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13099,True,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 습격, 승계 또는 경제적 유발 요인이 없습니다. G. 숨겨진 트리거: 보상, 복구 또는 아이템 배포가 없는 공식 공지입니다."
2025-04-16,Official Notice,4월 16일(수) 업데이트 내역 안내 (내용 추가),https://lostark.game.onstove.com/News/Notice/Views/13098,False,2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 레이드, 계승 또는 장비 관련 트리거가 없습니다. G. 숨겨진 트리거: 보상, 아이템 전송 또는 복구에 대한 언급이 없습니다."
2025-04-16,Official Notice,PVP 경쟁전 시즌 8이 시작됩니다!,https://lostark.game.onstove.com/News/Notice/Views/13096,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-04-15,Official Notice,4월 16일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13094,True,2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 공급, 수요 또는 경제적 요인이 없는 정기적인 유지 관리입니다."
2025-04-15,Official Notice,카마인 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/13097,False,2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"G. 숨겨진 트리거(공식 공지) - 보상, 복구 또는 아이템 배포에 대한 언급이 없습니다. 순수 기술 문제 통지."
2025-04-10,Official Notice,4월 10일(목) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/13093,False,2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정/소형 패치. 습격, 계승, 이벤트 또는 공급/수요 트리거가 없습니다."
2025-04-09,Official Notice,4월 9일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/13092,False,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정/소형 패치. 습격, 계승, 이벤트 또는 공급/수요 트리거가 없습니다."
2025-04-09,Official Notice,4월 9일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/13087,False,2025-04-09,8.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,"T3/T4 파편 & 실링, 에브니 장신구 성장",economy_shock,,10.0,쇼핑 패키지 출시(골드 토드/패키지 규칙을 통한 경제 충격)
2025-04-09,Official Notice,4월 9일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13091,False,2025-04-09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,9.0,"일반 원칙: 버그 수정 및 사소한 조정. 숨겨진 트리거: 우편(보상 공급)을 통해 발송된 미청구 보상으로 이벤트가 종료됩니다. 계승, 레이드 출시, 익스프레스 이벤트가 없습니다."
2025-04-08,Official Notice,4월 9일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13085,True,2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 공격대, 공급, 수요 또는 시스템 변경이 언급되지 않은 정기 유지 관리입니다."
2025-04-03,Official Notice,4월 3일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13084,False,2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"General Principles: Bug fix patch. No raid, succession, events, or supply/demand triggers. HIDDEN TRIGGERS: Official Notice for emergency maintenance fix, no compensation (보상), items sent (지급), or recovery (회수) mentioned."
2025-04-02,Official Notice,4월 2일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13082,False,2025-04-02,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,,raid_update,,8.0,레이드 난이도 및 클리어 시간 메커니즘(사례 A: 극심한 난이도) - 레이드 너프/버그 수정으로 클리어율이 향상되어 수요 급증이 지연됩니다.
2025-04-02,Official Notice,4월 3일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13083,True,2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정 패치; G. 숨겨진 트리거: 버그 수정에 대한 공식 공지(보상, 복구 또는 언급된 항목 없음)."
2025-04-02,Official Notice,모코코 생일 기념 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/13081,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-04-01,Official Notice,4월 2일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13079,True,2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 공격대, 공급, 수요 또는 시스템 변경이 언급되지 않은 정기 유지 관리입니다."
2025-03-26,Official Notice,3월 26일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13078,False,2025-03-26,4.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,,raid_update,,9.0,"Raid Difficulty & Clear Time Mechanism (Moderate/Standard: Normal/Hard modes, 1-4인 dungeon & 8인 raid); Succession Mechanism (implied gear progression for IL 1660-1700 entry)."
2025-03-26,Official Notice,3월 26일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/13077,True,2025-03-26,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,8.0,Card & Engraving Packages (Premium Monthly Shop),economy_shock,,8.0,경제 충격 (상점 패키지 출시) - 프리미엄 월간 패키지를 통한 카드 공급 확대
2025-03-25,Official Notice,3월 26일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13075,True,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 공급, 수요 또는 시스템 변경 없이 정기적인 유지 관리를 수행합니다."
2025-03-21,Official Notice,2025년 3월 21일(금) 로스트아크 라이브 방송 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/13074,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,
2025-03-19,Official Notice,3월 19일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13073,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"General_Update_Rule - 새로운 공격대 없음, 보상 없음, 경제 충격 없음. 순수 버그 수정 및 UI 수정."
2025-03-18,Official Notice,3월 19일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13071,True,2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 레이드, 계승, 이벤트, 콘텐츠 변경은 언급되지 않습니다. 정기적인 유지보수만 가능합니다."
2025-03-14,Official Notice,아브렐슈드 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/13070,False,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,없음 - 이는 경제 업데이트가 아닌 서버 연결 사고 알림입니다.
2025-03-13,Official Notice,3월 13일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13069,False,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정 패치. 공격대 연속도 없고, 새로운 콘텐츠도 없고, 수요/공급 트리거도 없습니다."
2025-03-12,Official Notice,3월 13일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13068,True,2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정 패치. 공격대 연속도 없고, 새로운 콘텐츠도 없고, 수요/공급 트리거도 없습니다."
2025-03-12,Official Notice,3월 12일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13067,False,2025-03-12,9.0,0.0,0.0,0.0,7.0,8.0,4.0,0.0,0.0,8.0,PC방 이벤트,economy_shock,,9.0,"General Principles: In-Game Events are Short-Term (PC방 이벤트 providing honing materials, cards, engravings). No raid or succession triggers."
2025-03-11,Official Notice,3월 12일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13065,True,2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 습격, 승계 또는 경제적 유발 요인이 없습니다. G. 숨겨진 트리거: 언급된 보상, 항목 또는 변경 사항이 없는 일상적인 유지 관리에 대한 공식 공지입니다."
2025-03-05,Official Notice,3월 5일(수) 업데이트 내역 안내 (내용 수정),https://lostark.game.onstove.com/News/Notice/Views/13063,False,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"없음. 일반 버그 수정, UI 수정, 퀘스트 조정, 외형 추가만 해당됩니다."
2025-03-05,Official Notice,일부 모험가분들의 일시적인 출석 이벤트 표기 오류 현상 안내,https://lostark.game.onstove.com/News/Notice/Views/13064,False,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"숨겨진 트리거(공식 공지: 알려진 문제, 보상이 전송되지 않음, 아이템 배포가 없는 순수 버그 수정)"
2025-03-05,Official Notice,3월 5일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/13062,True,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Cosmetic Avatar (2025 Dress Room),general_update,,9.0,"경제 충격(상점/패키지 출시). 레이드 콘텐츠, 연마 재료, 시스템 변경이 없습니다. Royal Crystal 수익 창출 기능을 갖춘 순수 화장품 아바타 패키지입니다."
2025-03-04,Official Notice,3월 5일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13060,True,2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 콘텐츠, 레이드, 이벤트, 아이템 변경 없이 정기 점검을 실시합니다."
2025-02-27,Official Notice,불량 이용자 조치내역 안내,https://lostark.game.onstove.com/News/Notice/Views/13059,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙 및 숨겨진 유발 요인(공식 공지: 보상, 복구 또는 아이템 배포에 대한 언급은 없습니다. 순전히 정보 제공용 금지 목록 발표입니다.)"
2025-02-27,Official Notice,2월 27일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13058,False,2025-02-27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,economy_shock,,9.0,HIDDEN TRIGGERS (중복 호닝 비용 보상)
2025-02-26,Official Notice,2월 26일(수) 업데이트 내역 안내 (내용 추가),https://lostark.game.onstove.com/News/Notice/Views/13055,False,2025-02-26,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,,general_update,,9.0,"일반 원칙: 일일 퀘스트와 바인딩된 교환 아이템이 포함된 새로운 섬 콘텐츠; 클래스 밸런스 패치. 습격, 계승, 특급 이벤트가 없습니다."
2025-02-26,Official Notice,2월 27일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13057,True,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,9.0,시스템 변경(버그 수정 패치) - 보상이나 공급 이벤트로 인한 경제적 영향이 없습니다. 순수 유지보수 패치.
2025-02-26,Official Notice,2월 26일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/13056,False,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 버그 수정/소형 패치. 습격, 계승, 이벤트 또는 보급품 트리거가 없습니다."
2025-02-26,Official Notice,삼일절 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/13054,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2025-02-25,Official Notice,2월 26일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13052,True,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 레이드, 계승, 이벤트, 아이템 배포 등은 언급되지 않습니다. G. 숨겨진 트리거: 보상, 복구 또는 항목 언급이 없는 정기 유지 관리 공지입니다."
2025-02-19,Official Notice,2월 19일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/13050,True,2025-02-19,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,T4/T3 돌파&융화 패키지,economy_shock,,10.0,"호닝 재료(파괴석, 수호석, 도약석, 융합 재료)를 월간 유료 패키지로 제공하는 쇼핑 패키지 출시입니다."
2025-02-19,Official Notice,2월 19일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/13051,True,2025-02-19,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,,system_change,,7.0,Hidden Trigger(보상/회복) - 유물 각인서 과잉생산 버그에 대한 아이템 복구 및 교체 보상을 분석하는 공식 공지입니다.
2025-02-18,Official Notice,2월 19일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/13048,True,2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,10.0,"일반 원칙: 레이드, 계승, 콘텐츠 업데이트가 없습니다. G. 숨겨진 트리거: 보상, 항목 또는 시스템 변경이 언급되지 않은 정기 유지 관리에 대한 공식 공지입니다."
